Lessee Name,Car Mark,FMS Lessee Number,Contract,Contract Expiration,Primary Commodity,CSR,CSL,Commericial,Past Region,2026 Region,Jacketed,Lined,Lining Type,Car Age,Mark,Number,Mark2,Car Type Level 2,Min (no lining),Min w lining,Interior Lining,Rule 88B ,Safety Relief,Service Equipment ,Stub Sill,Tank Thickness,Tank Qualification,Portfolio,Car,Year,Cars & Year,Full/Partial Qual,Reason Shopped,Perform Tank Qual,Scheduled,Current Status,Adjusted Status,Plan Status,AITX Fleet Services of Canada Inc. (Sarnia),AITX Railcar Services LLC (N Kansas City),AITX Mini/Mobile Unit 93 (Mounds),AITX Mobile Headquarters (LaPorte),AITX Mobile Operations (Houston),AITX Railcar Services LLC (Brookhaven),AITX Railcar Services LLC (Bude),AITX Railcar Services LLC (Longview),AITX Railcar Services LLC (Tennille),AITX Repair-KCK MRU (Kansas City),"AITX Repair-Milton, PA MRU","AITX Repair-Sweetwater, TX MRU ",Apache Railway - Snowflake AZ (Snowflake),Blastech Corp (BRANTFORD),"CAD Railway Services (Lachine, Montreal)","CALTRAX, Inc. (Calgary)",CANDO Rail Services (Oakbank),Cathcart (Amarillo) (Amarillo),Cathcart (Elk Mills) (Elk Mills),Cathcart - Hinton (Hinton),Cathcart (Lynchburg) (Lynchburg),Cathcart - Kansas City (Kansas City),Cathcart - Maumee (Maumee),Cathcart Rail - Hastings (Hastings),Curry Rail Services - Hollidaysburg PA (Hollidaysburg),Curry Rail Services Hockley (Hockley),Curry Rail Services Shoshoni (Shoshoni),Eagle Railcar (Cairo),Eagle Railcar (Channelview) (Eastland),Eagle Railcar (DuBois),Eagle Railcar (Elkhart),Eagle Railcar (Fitzgerald),Eagle Railcar (Gordon),Eagle Railcar (Junction City),Eagle Railcar (Longview),Eagle Railcar-Georgetown/Orange (Georgetown),Eagle Railcar Services (Orange),Eagle Railcar Services (Roscoe),Eagle Railcar (Washington),Eagle Railcar (Wichita Falls),"Frit Car and Equipment, Inc. (Brewton)","Frit Car and Equipment, Inc. (Bridgeton)",Greenbrier Repair & Services (Cleburne),Greenbrier Repair & Services (Finley),Greenbrier Repair-Central (Marmaduke),"Greenbrier Rail Services (Omaha, NE)","H.C. Chandler and Son, Inc. (Plantersville)",Iron Horse Rail Services (Beaumont),KRS Katahdin Railcar Services  (Bangor),"Midwest Railcar Repair, Inc. (Brandon (Corson))","PSC Repair (Beaumont, TX)",Procor Limited (N. Van),Procor Limited (Joffre),Procor Limited (Sarnia),"Procor - Transmark (Lethbridge, AB)","Rescar (Savanna, IL)","TLC Rail Services/Inserv-Wright City (Wright City, OK)","TMC Engineering Services (Houston, TX)",TNT Repair Services (Longview),Transco (Texarkana),Transco Rail (Sayre),Transco Railway (Oelwein),"Transco Railway Products, Inc. (Miles City)","Transco-Sheldon, TX (Houston)","Transitech, Inc. (Fordyce)","Trinity Industries, Inc. (Ft. Worth)","Trinity Industries, Inc. (Saginaw)","Trinity Rail Services (Shell Rock, IA)","Trinity Rail - Sunray (Sunray, TX)","Red River Coatings (Nash, TX)",Rescar #380 (Deer Park),"Texana Midway Tank Cleaning (Texarkana, TX)",VLS RECOVERY SERVICES  - Hockley (hockley),Column1,
ADM Transportation Company,SHQX009748,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009748,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097482025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009749,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009749,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097492025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2025,,,,,,,,,,,,8/1/2025,
ADM Transportation Company,SHQX009750,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009750,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097502025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/1/2025,,,,,,,,,,,,7/1/2025,
ADM Transportation Company,SHQX009751,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009751,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097512025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009752,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009752,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097522025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,,,,,,,,,,,,4/1/2025,
ADM Transportation Company,SHQX009753,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009753,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097532025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009755,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009755,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097552025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009756,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009756,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097562025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/24/2025,,,,,,,,,,,,2/24/2025,
ADM Transportation Company,SHQX009757,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009757,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097572025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,6/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2025,
ADM Transportation Company,SHQX009758,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009758,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097582025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/2/2025,,,,,,,,,,,,4/2/2025,
ADM Transportation Company,SHQX009759,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009759,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097592025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/8/2025,,,,,,,,,,,,2/8/2025,
ADM Transportation Company,SHQX009760,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009760,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097602025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/24/2025,,,,,,,,,,,,2/24/2025,
ADM Transportation Company,SHQX009761,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009761,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097612025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/15/2025,,,,,,,,,,,,3/15/2025,
ADM Transportation Company,SHQX009762,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009762,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097622025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/1/2025,,,,,,,,,,,,7/1/2025,
ADM Transportation Company,SHQX009763,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009763,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097632025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/28/2025,,,,,,,,,,,,3/28/2025,
ADM Transportation Company,SHQX009764,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009764,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097642025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
ADM Transportation Company,SHQX009765,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009765,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097652025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/28/2025,,,,,,,,,,,,3/28/2025,
ADM Transportation Company,SHQX009766,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009766,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097662025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/1/2025,,,,,,,,,,,,9/1/2025,
ADM Transportation Company,SHQX009767,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009767,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097672025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,6/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2025,
ADM Transportation Company,SHQX009768,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009768,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097682025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/24/2025,,,,,,,,,,,,2/24/2025,
ADM Transportation Company,SHQX009769,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009769,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097692025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009770,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009770,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097702025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2025,,,,,,,,,,,,3/9/2025,
ADM Transportation Company,SHQX009771,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009771,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097712025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,,,,,,,,,,,,4/1/2025,
ADM Transportation Company,SHQX009772,0028,009042 0105,5/31/2029,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009772,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097722025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/19/2025,,,,,,,,,,,,2/19/2025,
ADM Transportation Company,SHQX009773,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009773,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097732025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009774,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009774,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097742025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,2/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/27/2025,
ADM Transportation Company,SHQX009775,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009775,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097752025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2025,,,,,,,,,,,,8/1/2025,
ADM Transportation Company,SHQX009776,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009776,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097762025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,,,,,,,,,,,,10/1/2025,
ADM Transportation Company,SHQX009777,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009777,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097772025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/8/2025,,,,,,,,,,,,3/8/2025,
ADM Transportation Company,SHQX009778,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009778,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097782025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2025,,,,,,,,,,,,8/1/2025,
ADM Transportation Company,SHQX009779,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009779,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097792025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,,,,,,,,,,,,4/1/2025,
ADM Transportation Company,SHQX009780,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009780,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097802025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,5/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,
ADM Transportation Company,SHQX009781,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009781,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097812025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,,,,,,,,,,,,4/1/2025,
ADM Transportation Company,SHQX009783,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009783,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097832025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/1/2025,,,,,,,,,,,,9/1/2025,
ADM Transportation Company,SHQX009784,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009784,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097842025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,8/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/1/2025,
ADM Transportation Company,SHQX009785,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009785,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097852025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2025,,,,,,,,,,,,,,,,,,,,,4/1/2025,
ADM Transportation Company,SHQX009786,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009786,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097862025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/2/2025,,,,,,,,,,,,4/2/2025,
ADM Transportation Company,SHQX009787,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009787,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097872025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2030,,,,,,,12/1/2025,,,,,,,,,,,,,,,,12/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/1/2025,
ADM Transportation Company,SHQX009788,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009788,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097882025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Arrived,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/1/2025,,,,,,,,,,,,9/1/2025,
ADM Transportation Company,SHQX009789,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009789,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097892025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/3/2025,,,,,,,,,,,,3/3/2025,
ADM Transportation Company,SHQX009790,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009790,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097902025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/1/2025,,,,,,,,,,,,7/1/2025,
ADM Transportation Company,SHQX009791,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009791,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097912025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/11/2025,,,,,,,,,,,,2/11/2025,
ADM Transportation Company,SHQX009792,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009792,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097922025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/17/2025,,,,,,,,,,,,2/17/2025,
ADM Transportation Company,SHQX009793,0028,009042 0106,5/31/2030,"CORN OIL,REFINED",Cyndie Sansone,Katelyn Monteith,Matt Keck,,,Jacketed,Unlined,,9,SHQX,009793,,General Service Tank,2025,2025,,2025,2025,2025,2025,2025,2025,On Lease,Active,2025,SHQX0097932025,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/24/2025,,,,,,,,,,,,2/24/2025,
